name,lat,long,review,cusine,num_rate,cost_one,Location
Nawab Ka Kabab,12.94888541,77.71285083,287,"north indian, lebanese, beverages",3.7,200,brookefield
Roma,12.964582,77.71587398,78,"italian, european, pizza, pasta, desserts",3.7,200,brookefield
Shifu's Wok,12.99116624,77.7489084,54,chinese,3.9,200,whitefield
Coastline Kitchen,12.94310873,77.75063574,7,"north indian, biryani",3.4,200,whitefield
Biryanees,12.9660585,77.7179368,52,"biryani, north indian, beverages, desserts",3.2,200,brookefield
Day Night Dhaba,12.9513527,77.71561749,20,"fast food, north indian, beverages, desserts, healthy food",3.7,200,marathahalli
Ponnusamy Hotel,12.99016646,77.72809921,54,"south indian, chettinad, pizza, mangalorean",3.2,200,whitefield
Sri Curries,12.95151411,77.7158314,11,"seafood, biryani, chinese, north indian, andhra",3.7,200,marathahalli
The Daily Bowl,12.995904,77.769201,114,"north indian, desserts",2.9,200,whitefield
Gowdru Gammathu,13.012235,77.762554,90,"biryani, south indian",3.3,200,whitefield
Cafe Factory Co.,12.94867477,77.7131009,421,"tea, beverages, fast food, shake",3.6,200,brookefield
Bedouin's Shawarma And More,12.98056608,77.75761619,53,"sandwich, fast food, shawarma",3.5,200,whitefield
Pammi Auntie's Kitchen,12.95376601,77.71958384,84,"north indian, mughlai",3.4,200,marathahalli
Kothu Xpress,12.994948,77.6974945,41,fast food,4,200,whitefield
Kheer Kadamb  Bengali Sweets,12.95742162,77.70879194,152,"street food, mithai",3.6,200,marathahalli
Sri Ganesh Fruit Juice Centre,12.96865204,77.74958432,7,"juices, beverages",4.1,200,whitefield
Hitchki,12.9976864,77.6971222,304,"north indian, chinese, continental, biryani, finger food, beverages, desserts",3.8,200,kr puram
Biryani Bowl,13.00662332,77.75510129,189,biryani,3.5,200,kadugodi post whitefield
Tandoor Garage,13.0169276,77.7174633,0,"bbq, shawarma, chinese",-,200,kr puram
Shahi Kadaai,12.96599249,77.70212565,107,"mughlai, north indian",3.8,200,marathahalli
The Sweet Tooth,13.0116547,77.76244786,118,"desserts, bakery",4.3,200,whitefield
Magic Pizza,12.9640219,77.7619413,36,"pizza, fast food",3.8,200,whitefield
Kilo Paradise Biriyani,12.9487487,77.7130186,354,"biryani, mughlai",3.1,200,marathahalli
Chai Galli,12.96741016,77.71464251,887,"cafe, fast food, north indian, desserts, beverages, ice cream, tea",4,200,brookefield
Sai Jagannath Flavour Of Odisha,12.94875099,77.71296834,132,north indian,3.5,200,marathahalli
Juice N Joy,12.9849818,77.7061191,25,"juices, shake, healthy food, fast food",4,200,brookefield
Senorita's Mexican Kitchen by Little Italy,12.99326,77.699066,6,mexican,3.7,200,kr puram
Taishty,13.00455448,77.75464263,2888,"north indian, south indian, chinese",3.6,200,whitefield
Biryani Paradize,12.97982151,77.75242478,225,"andhra, chinese, north indian, biryani, desserts",3.7,200,whitefield
Fresh Paratha Menu,12.9890613,77.7155638,261,north indian,4.2,200,whitefield
Passport Of Bejing,12.94747647,77.70899076,157,"chinese, momos, sichuan",3.4,200,kadubeesanahalli
Chinese Lovers,12.94875086,77.71296651,126,"chinese, momos, sichuan",3.2,200,marathahalli
Wowffles,12.95557069,77.71937134,220,"waffle, desserts",3.5,150,marathahalli
The Sandwich Station,12.96561869,77.73335496,90,"sandwich, burger, fast food, rolls, beverages, shake",3.9,150,whitefield
Tava Say,12.99269778,77.70288706,102,"north indian, sandwich",4.3,150,whitefield
The Chaat Cult,12.955938,77.717703,76,"street food, north indian, desserts",3.4,150,whitefield
Lot Like Crepes & Cafe,12.98077615,77.75091603,82,"continental, fast food, juices, beverages, pasta, sandwich, burger, desserts",3.8,150,whitefield
Hungry Panda- Deliciously Chinese,12.9940462,77.6993083,9,"chinese, momos",3.3,150,kr puram
DiabeSmart,12.97982754,77.73364524,23,"sandwich, street food, north indian, healthy food",3.3,150,whitefield
Donburi,12.985974,77.745001,9,"chinese, fast food",3.6,150,whitefield
Veg Daawat By Behrouz,12.9651367,77.7182334,0,"mughlai, biryani, north indian",-,150,brookefield
Chaat Lane,12.95597253,77.7177076,21,street food,3.7,150,whitefield
Lemone,13.0054525,77.7489061,24,"fast food, beverages, shake",3.3,150,whitefield
Frozen Bear,13.0097596,77.7092027,26,"desserts, ice cream, beverages, fast food, shake",4,150,kr puram
Gowdru Hotel,12.96912252,77.75399387,95,"south indian, mughlai",3.3,100,whitefield
Hyderabadi Spicy Biryani,12.9487451,77.7130019,291,"biryani, chinese, mughlai, north indian",3.4,100,marathahalli
Zaikedar Biryani,12.9716994,77.7117326,103,"biryani, kebab",3.7,100,brookefield
The Foody Station,12.965889,77.733473,469,"sandwich, fast food, beverages, shake, sichuan",3.5,100,whitefield
Randal Kafi,12.9893337,77.6893941,0,"chinese, north indian, sandwich, fast food, beverages, shake",-,100,kaggadasapura
Cibo Matto,12.9288493,77.738319,0,"italian, healthy food, chinese, pizza, pasta, beverages, shake, desserts",-,100,whitefield
The Dripping Cone,12.95606565,77.72154685,207,"ice cream, desserts, beverages",3.5,100,whitefield
Nazrana Biryani,12.948902,77.7120523,0,"biryani, mughlai",-,100,marathahalli
Oakleaf,12.9599346,77.748767,49,"asian, continental, north indian, italian",3.4,100,whitefield
Khan's Biryani Zone,12.94886345,77.71290618,37,"biryani, north indian",3.2,100,marathahalli
Khichdi Centre,12.989049,77.715661,45,"healthy food, north indian",3.4,100,brookefield
Sandwich Junction,12.9485028,77.7133078,123,sandwich,4.2,100,marathahalli
Combo Kitchen,12.948747,77.7130184,272,"north indian, andhra",3.3,200,marathahalli
51 Indian Restaurant,12.95290507,77.71753634,14,"north indian, chinese, desserts",3.6,200,brookefield
Kurtosshhh,12.9898345,77.7281288,184,"desserts, fast food, beverages",4.3,200,whitefield
MM Bangarpete Pani Puri Center,13.009969,77.708525,0,street food,-,200,kr puram
Tashann,12.98762517,77.68576987,113,"north indian, chinese, continental, beverages, shake, sichuan",3.4,200,marathahalli
Shao - Radisson Blu,12.94976176,77.69929692,464,"thai, japanese, chinese, asian, beverages, sichuan",3.7,200,marathahalli
Bangali Radhuni,12.9563864,77.7099479,29,"bengali, north indian, rolls, biryani",4,200,marathahalli
Anand Bhavan Resturant,13.0042469,77.7205601,15,"north indian, chinese, street food, biryani, beverages",3.4,200,kr puram
Hyderabadi Biryani Junction,12.9486747,77.7131009,0,biryani,-,200,marathahalli
Siri Bangarpet Chats & Tiffen Corner,13.0046142,77.712977,20,street food,4,200,kr puram
Chainaama,12.95636738,77.74108105,13,"tea, beverages",3.4,200,whitefield
Momo Company,12.97001,77.74953,19,momos,2.7,200,whitefield
Goodness To Go By Smoke House Deli,12.98933838,77.72838447,891,"healthy food, european, juices, beverages, salad, desserts",4.3,200,whitefield
Momos & Meals,12.98264907,77.76270399,50,chinese,4,200,whitefield
Frizzles Kitchen,12.96565661,77.71251082,79,"fast food, burger, wraps, rolls",4,200,brookefield
Bangarpet Pani Puri,12.94895927,77.71321554,99,street food,3.6,200,opposite sai baba mandir shirdi sai nagar munnekollal marathahalli
New Gfc Gowdas Biriyani,12.95148732,77.71742094,63,"biryani, south indian",3.7,200,brookefield
Indian Paratha Company,12.95983621,77.74792734,1,"north indian, fast food, beverages, desserts, coffee",-,200,whitefield
Accidental Engineer,12.995796,77.765999,663,"continental, italian",3.9,200,whitefield
Bikram Sweets And Snacks,12.99702936,77.76120499,159,"street food, mithai",4.3,200,whitefield
Market Cafe,12.95984928,77.74772588,2404,"sandwich, chinese, salad, fast food",4.3,200,whitefield
Just Bake Cakes,12.9512751,77.7098958,0,bakery,-,200,marathahalli
Dahi Besar,13.0128486,77.7626514,229,"odia, bengali, north indian, street food",3.4,200,whitefield
Veg Khana,12.94889029,77.71300728,60,"north indian, chinese",3.2,200,marathahalli
Roti Express,12.94877498,77.71210548,446,"north indian, chinese, beverages",3.6,250,marathahalli
The Raja's,12.94013914,77.69531786,10,"biryani, south indian, north indian, kebab, chinese",3.9,250,kadubeesanahalli
Andhra Aromas,12.98357638,77.73322815,32,"biryani, andhra, mughlai",3.4,250,whitefield
Hyderabadi Traditional Biryani,12.9486747,77.7131009,0,biryani,-,250,marathahalli
Punjabi Food Joint,12.99789638,77.68769704,110,"north indian, chinese, biryani",3.7,250,kr puram
House Of Juice,12.95606565,77.72154685,226,"juices, beverages",4,250,whitefield
Omleterian,12.99141551,77.72105534,719,"continental, sandwich",3.6,250,whitefield
Go Naati,12.9977217,77.6970874,0,"south indian, biryani, north indian, seafood",-,250,kr puram
Biriyani Paradise,12.95724224,77.7027734,4,"biryani, north indian, kerala, chinese, south indian",4,250,marathahalli
Mutton Point,12.948902,77.7120523,0,"mughlai, biryani",New,250,marathahalli
Miami Shakes & More,12.99626,77.69564,2,"shake, desserts, beverages",3.5,250,kr puram
Bodypower Cafe,12.9640219,77.7619413,58,"healthy food, fast food, beverages, coffee",3.5,250,whitefield
Crazy Bao,12.9940462,77.6993083,17,"fast food, chinese, north indian, momos",3.1,150,kr puram
Kickstarter,12.9679128,77.7341135,0,"chinese, kebab, beverages, sichuan",-,150,whitefield
Bhai Biryani - Ambur Biryani & Kebabs,12.9591024,77.7084403,0,"biryani, kebab",-,150,marathahalli
The Chatpata Affair,12.9870427,77.736476,13,street food,4,150,whitefield
Cream & Fudge,13.00453357,77.7148534,18,"ice cream, desserts, fast food, waffle, shake",3.4,150,kr puram
Ultimate Tandoor,12.9716994,77.7117326,122,north indian,3.6,150,brookefield
Shreyas Pork And Chicken Hotel,13.0151893,77.7606389,0,"north indian, chinese",New,150,whitefield
Taaka Chinese,12.985974,77.745001,0,"chinese, asian, oriental",New,150,whitefield
Maa Ka Swad,12.989049,77.715661,0,north indian,-,150,mahadevapura
Noodle,12.98953395,77.72811099,20,"chinese, asian, sichuan",3.9,150,whitefield
Ghar Ka Tadka,12.9916178,77.7136297,56,"north indian, south indian",3.8,150,whitefield
Arogya Thaana,12.98245053,77.76708607,58,"beverages, juices, fast food, healthy food",3.7,150,whitefield
Biryani Plaza,12.94978855,77.71250177,501,"biryani, chinese, north indian, rolls, sichuan",3.4,150,marathahalli
The Baker's Dozen,12.96350216,77.73233738,427,"bakery, desserts",3.7,150,whitefield
The Twenty Handmade Chocolates,12.97310577,77.70025114,1,desserts,3.9,150,marathahalli
Howrah Bridge,12.964325,77.717866,90,bengali,2.9,150,brookefield
Enchantﾃｩ by Chai Point,12.9897032,77.7281353,0,"desserts, shake, beverages",-,150,whitefield
Malabar Darbar,12.948902,77.7120523,0,"north indian, mughlai, chinese, seafood, biryani, rolls, momos, fast food",-,150,marathahalli
Bowlss Of Bliss,12.95568925,77.71962134,1,"desserts, ice cream",3.7,150,mahadevapura brookefield
Cafe N Town,12.9630116,77.7608774,0,"pasta, burger, fast food",New,150,whitefield
Nevesa Bites,12.9631218,77.7073812,9,"chinese, south indian, north indian, fast food",-,150,marathahalli
Miami Waffles & Jawbreakers,12.99626,77.69564,0,"waffle, desserts, beverages",-,150,kr puram
Wall Street Shack,12.97269293,77.75429964,167,"rolls, fast food, wraps",3.7,150,whitefield
The Big Bang Sky Deck And Lounge,12.98829098,77.72982918,741,"finger food, north indian, mughlai, chinese, continental, fast food, desserts, beverages",-,150,kr puram
Sri Sai Ram Foods,12.9671979,77.7590765,0,"south indian, chinese",-,100,whitefield
Express Cafe,12.98630824,77.73238868,9,"cafe, asian, italian, north indian, beverages, desserts",-,100,whitefield
ATR Foods,12.9573679,77.7145012,6,south indian,-,100,brookefield
Vijay Kitchen,12.9648179,77.71762311,21,"andhra, chinese, biryani, mughlai, seafood, north indian, south indian",3.3,100,brookefield
Amrit Bhog - Jain Food,12.96421149,77.715014,2667,"north indian, gujarati",3.9,100,brookefield
Iyengar's Bread Basket,12.95043159,77.71560341,1525,"bakery, desserts",3.7,100,marathahalli
A 2 Z Momo King,12.9825591,77.7619224,19,"momos, chinese, fast food",3,100,whitefield
Biryani Festival,12.97987313,77.75247809,5,"biryani, north indian, chinese",3.3,100,whitefield
Cake Creation,12.96551841,77.76431702,33,bakery,3.1,100,whitefield
Chole Bhatura And Parathas,12.9508946,77.7310637,253,north indian,3.2,100,whitefield
J H B Cafe,13.00714508,77.75459793,62,"south indian, north indian, chinese",3.3,100,kr puram
World Of Combos,13.01212706,77.76269931,22,"north indian, biryani",3.9,100,whitefield
Wrap It,12.96337403,77.73241853,109,wraps,4.1,250,whitefield
Anika Restaurant,12.9508946,77.7310637,19,"north indian, chinese, street food",2.9,250,whitefield
La Burgerita,12.9802433,77.7336853,0,burger,-,250,whitefield
Amoeba Sports Bar,12.98712957,77.73667552,670,"continental, chinese, north indian, mughlai, sichuan",3,250,whitefield
Kolkata Recipe,12.982585,77.73353,0,"bengali, chinese, north indian",-,250,whitefield
Ocean Cake,12.95683741,77.74119135,0,"bakery, desserts",-,250,whitefield
Carlos Cakes,12.9570361,77.7027593,23,bakery,3.6,250,marathahalli
Punjab Da Kitchen,12.95558063,77.71445167,0,"north indian, beverages",-,250,marathahalli
TT's Kitchen,12.9669302,77.75124393,14,"north indian, mughlai, biryani",2.9,250,whitefield
Pabrai's fresh and Naturelle Ice Cream,12.9636,77.73290763,0,"ice cream, desserts",-,250,whitefield
Maa Tea,12.94673212,77.71506798,7,"tea, beverages, sandwich, fast food, street food",4.2,250,marathahalli
Meatwale.Com,12.9753787,77.7643631,0,"north indian, fast food",-,250,whitefield
Aarya Home Made,12.94988603,77.70929575,71,"north indian, chinese, south indian, andhra",3.9,200,marathahalli
Annamandir,12.9624962,77.7493917,0,"street food, south indian",New,200,whitefield
Kolkata Famous Kati Roll,12.98908497,77.68914868,0,rolls,-,200,kaggadasapura
The Vada Company,13.01743773,77.76229904,0,"south indian, north indian, chinese, biryani",-,200,whitefield
The Diner,12.9842923,77.7334466,19,"fast food, street food, roast chicken, north indian",4,200,whitefield
Chiness Food Corner(CFC),12.96909442,77.71279031,33,"chinese, sichuan",3.3,200,brookefield
Genie Menie Combos,12.97267202,77.7543447,86,"north indian, biryani",3.8,200,whitefield
Namma Nati Mane,13.0066,77.75518,297,"south indian, biryani",3.6,200,marathahalli
Amritsari Haveli,12.96423567,77.71503009,58,"north indian, biryani, desserts, beverages",3.3,200,brookefield
Cafe'ISH,12.98255181,77.76274318,0,"north indian, biryani, street food, desserts",-,200,whitefield
A1 Food Services,13.018208,77.719916,136,"chinese, fast food",3,200,kr puram
The Flower Tart,12.9477279,77.7153513,0,"bakery, desserts, beverages",New,200,marathahalli
Chiller's Nation - Iris Inn,12.99064157,77.68748682,44,"north indian, continental, italian, shake",-,150,marathahalli
Chetty・・s Corner,12.9599581,77.7137799,0,"fast food, street food, burger, sandwich",New,150,brookefield
Sugar Cane Wala,12.9889505,77.6870039,120,juices,4.1,150,kaggadasapura
Kolapasi,12.95732255,77.71444309,46,"biryani, south indian, north indian",3.2,150,brookefield
Lalaji Ki Kulfi,12.9658395,77.7179513,0,"ice cream, desserts, beverages",-,150,brookefield
Habba Kadal,12.97211268,77.74913371,74,"kashmiri, north indian, mughlai, kebab",3.7,150,whitefield
Prasuma Momo Kitchen,12.956285,77.7215,109,momos,4.2,150,brookefield
Chinese Town,12.9641483,77.7177221,197,"chinese, fast food, seafood, momos, sichuan",3.3,150,brookefield
Tea Time,12.95663842,77.7146405,282,"tea, shake, beverages",3.9,150,brookefield
Coco Hut,12.96330971,77.74856038,40,kerala,3.6,150,whitefield
Tea Bites Cafe,12.94925214,77.70925423,7,"sandwich, momos, fast food, street food, chinese, tea, juices",3.7,150,marathahalli
Jai's Biriyani Mane,12.99390001,77.71727175,0,biryani,-,150,hoodi whitefield
Dan's Eatery & Creamy,12.96972467,77.73552652,5,"chinese, fast food",3.5,100,whitefield
Ketchup Momos,13.0124525,77.7625179,0,"momos, rolls",-,100,whitefield
Mom's Cook House,12.98579213,77.76694095,75,south indian,3.6,100,whitefield
The Winner's Taste,12.9563864,77.7099479,22,north indian,3,100,marathahalli
The Wuhan Story,13.01631784,77.76241064,0,chinese,-,100,whitefield
Toast - Pizzeria & Burger,12.98983528,77.7281129,112,"pizza, pasta, fast food, beverages, shake",3.4,100,whitefield
Kolkata Sweets,13.00581,77.73374,79,"mithai, street food",3.4,100,kr puram
Apni Dukan,12.94987089,77.71564968,176,"street food, north indian",3.9,100,marathahalli
Sai Ram's Cafe,12.98404877,77.74398219,79,"south indian, chinese, beverages, fast food",3.3,100,whitefield
Sandwich Grill,12.94874165,77.71312203,41,"sandwich, fast food",4,100,marathahalli
Falafel Fresh,13.013339,77.7091589,38,"fast food, wraps, arabian",3.8,100,kr puram
The Coffee House,12.98352604,77.75321838,40,"cafe, north indian, fast food, south indian, street food, beverages, desserts",3.9,100,whitefield
The Corner Shop,12.96965181,77.71256346,89,"beverages, fast food, street food, shake",3.1,100,brookefield
Litti Point,12.94882805,77.71307217,82,"bihari, fast food, beverages",2.7,100,brookefield
Ramji Food Factory,12.9723822,77.7069545,6,"north indian, chinese, mughlai, biryani, pizza, sichuan",-,100,marathahalli
Guntoor Mirchi,12.98945043,77.72808809,324,"andhra, biryani, north indian, chinese",3.7,100,whitefield
Boho,12.9658337,77.71812905,1821,"continental, asian, bar food, desserts, beverages",3.4,100,brookefield
Palace Cuisine,12.9771799,77.7329993,28,"fast food, street food, seafood, chinese, north indian, biryani",3.4,100,whitefield
